CustomerID,OrderID,OrderDate,Age,Gender,Membership,ProductCategory,ProductName,UnitPrice,Quantity,TotalAmount,PaymentMethod,City,ReturnStatus,Courier,DeliveryDays,Discount
5296,6296,2024-11-05,31.0,F,Basic,Casa,Lampada,23,2,46,CreditCard,Torino,0,GLS,4,3
5297,6297,2024-10-28,45.0,M,Gold,Abbigliamento,Scarpe,131,1,131,BankTransfer,Torino,0,Poste,5,3
5298,6298,2024-10-09,66.0,M,Gold,Libri,Enciclopedia,14,2,28,PayPal,Napoli,1,Poste,1,11
5299,6299,2024-08-10,29.0,M,Basic,Abbigliamento,Maglione,135,1,135,CreditCard,Roma,0,DHL,1,2
5300,6300,2024-03-10,24.0,M,Basic,Elettronica,Cuffie,390,2,780,BankTransfer,Torino,1,GLS,5,1
5301,6301,2024-01-15,,F,Basic,Elettronica,Smartphone,684,1,684,BankTransfer,Napoli,1,GLS,4,0
5302,6302,2024-05-15,57.0,F,Gold,Abbigliamento,T-shirt,177,3,531,CreditCard,Milano,0,BRT,4,7
5303,6303,2024-03-02,47.0,M,Gold,Elettronica,Smartphone,647,1,647,CreditCard,Roma,0,GLS,4,5
5304,6304,2024-08-23,57.0,F,Gold,Casa,Pentola,129,3,387,CreditCard,Napoli,0,BRT,4,9
5305,6305,2024-12-01,49.0,F,Silver,Sport,Manubri,40,4,160,Cash,Napoli,1,Poste,4,12
5306,6306,2024-10-04,41.0,M,Basic,Sport,Pallone,45,2,90,PayPal,Napoli,1,DHL,3,8
5307,6307,2024-06-10,42.0,M,Silver,Casa,Cuscino,50,2,100,BankTransfer,Milano,1,DHL,2,7
5308,6308,2024-05-24,,M,Basic,Libri,Manuale,40,1,40,PayPal,Milano,1,BRT,3,2
5309,6309,2024-08-25,28.0,F,Silver,Libri,Romanzo,35,2,70,PayPal,Bologna,0,GLS,4,5
5310,6310,2024-01-26,40.0,M,Gold,Elettronica,Cuffie,622,1,622,BankTransfer,Bologna,0,Poste,6,0
5311,6311,2024-08-22,33.0,M,Silver,Elettronica,Laptop,715,3,2145,PayPal,Roma,0,BRT,2,6
5312,6312,2024-05-01,49.0,F,Silver,Casa,Pentola,30,2,60,CreditCard,Milano,0,GLS,2,7
5313,6313,2024-05-18,22.0,F,Basic,Elettronica,Laptop,626,1,626,CreditCard,Milano,0,GLS,4,4
5314,6314,2024-10-23,21.0,M,Basic,Casa,Lampada,114,3,342,PayPal,Roma,0,BRT,4,8
5315,6315,2024-08-15,,M,Basic,Sport,Scarpe Running,67,3,201,Cash,Bologna,1,GLS,3,7
5316,6316,2024-06-05,35.0,M,Basic,Elettronica,Cuffie,695,1,695,BankTransfer,Bologna,0,Poste,2,5
5317,6317,2024-07-17,58.0,F,Basic,Casa,Coperta,40,4,160,BankTransfer,Bologna,0,BRT,3,10
5318,6318,2024-11-18,53.0,M,Basic,Casa,Tappeto,96,1,96,PayPal,Bologna,0,DHL,1,5
5319,6319,2024-12-30,,F,Basic,Sport,Manubri,149,1,149,PayPal,Roma,0,GLS,4,0
5320,6320,2024-01-15,24.0,M,Basic,Elettronica,Smartwatch,683,1,683,PayPal,Milano,0,DHL,3,10
5321,6321,2024-05-01,29.0,M,Basic,Abbigliamento,Scarpe,36,1,36,Cash,Torino,1,GLS,3,0
5322,6322,2024-12-21,18.0,M,Silver,Elettronica,Laptop,160,1,160,CreditCard,Bologna,0,Poste,3,0
5323,6323,2024-01-24,43.0,M,Basic,Libri,Enciclopedia,11,1,11,CreditCard,Roma,1,Poste,5,0
5324,6324,2024-05-03,30.0,F,Basic,Elettronica,Tablet,93,4,372,PayPal,Torino,1,BRT,2,14
5325,6325,2024-10-23,,F,Basic,Libri,Fumetto,20,3,60,CreditCard,Roma,1,DHL,1,9
5326,6326,2024-12-29,25.0,F,Basic,Abbigliamento,Giacca,176,2,352,CreditCard,Roma,0,BRT,1,0
5327,6327,2024-01-20,56.0,M,Silver,Casa,Lampada,115,4,460,CreditCard,Roma,1,Poste,4,12
5328,6328,2024-09-04,55.0,F,Gold,Libri,Manuale,22,5,110,BankTransfer,Bologna,1,GLS,5,13
5329,6329,2024-11-24,56.0,F,Basic,Libri,Manuale,29,3,87,Cash,Milano,0,DHL,3,2
5330,6330,2024-03-06,28.0,F,Basic,Casa,Coperta,23,4,92,PayPal,Roma,0,GLS,4,13
5331,6331,2024-11-18,61.0,F,Silver,Libri,Romanzo,19,2,38,CreditCard,Torino,0,Poste,1,3
5332,6332,2024-10-11,25.0,M,Gold,Libri,Manuale,29,1,29,PayPal,Torino,0,GLS,2,2
5333,6333,2024-03-06,48.0,M,Silver,Libri,Romanzo,22,2,44,CreditCard,Milano,0,BRT,4,0
5334,6334,2024-06-17,35.0,M,Gold,Elettronica,Tablet,721,1,721,Cash,Napoli,0,Poste,2,0
5335,6335,2024-11-11,59.0,M,Basic,Libri,Manuale,49,3,147,Cash,Bologna,0,BRT,2,12
5336,6336,2024-04-05,48.0,M,Basic,Abbigliamento,Giacca,100,2,200,BankTransfer,Torino,1,BRT,3,11
5337,6337,2024-11-15,18.0,M,Basic,Libri,Fumetto,42,1,42,Cash,Milano,0,GLS,4,0
5338,6338,2024-04-03,60.0,M,Gold,Abbigliamento,Maglione,92,2,184,CreditCard,Torino,0,Poste,3,2
5339,6339,2024-01-24,33.0,M,Basic,Casa,Cuscino,108,2,216,BankTransfer,Roma,0,GLS,4,9
5340,6340,2024-05-03,,F,Silver,Abbigliamento,Scarpe,135,5,675,Cash,Bologna,0,BRT,1,14
5341,6341,2024-04-30,33.0,F,Basic,Casa,Cuscino,140,1,140,Cash,Roma,1,DHL,2,1
5342,6342,2024-08-28,20.0,M,Basic,Libri,Fumetto,17,4,68,CreditCard,Milano,0,GLS,4,9
5343,6343,2024-08-19,31.0,M,Basic,Libri,Guida,37,2,74,Cash,Napoli,0,BRT,3,6
5344,6344,2024-05-12,19.0,M,Basic,Casa,Coperta,118,2,236,CreditCard,Torino,0,Poste,6,9
5345,6345,2024-05-23,60.0,M,Silver,Sport,Scarpe Running,171,3,513,Cash,Napoli,0,Poste,2,14
5346,6346,2024-07-23,37.0,M,Basic,Sport,Borraccia,145,1,145,Cash,Roma,0,BRT,3,9
5347,6347,2024-05-30,,M,Silver,Libri,Romanzo,20,1,20,CreditCard,Roma,0,Poste,3,0
5348,6348,2024-12-15,19.0,M,Basic,Casa,Cuscino,131,3,393,PayPal,Roma,0,GLS,3,5
5349,6349,2024-01-04,33.0,F,Silver,Sport,Pallone,81,1,81,CreditCard,Bologna,0,BRT,1,3
5350,6350,2024-03-16,18.0,M,Basic,Libri,Manuale,17,2,34,CreditCard,Milano,0,Poste,6,10
5351,6351,2024-03-10,18.0,F,Silver,Casa,Tappeto,100,1,100,PayPal,Napoli,0,GLS,3,3
5352,6352,2024-05-14,18.0,M,Basic,Elettronica,Laptop,100,1,100,PayPal,Bologna,0,Poste,4,2
5353,6353,2024-06-01,53.0,M,Gold,Libri,Enciclopedia,48,2,96,CreditCard,Bologna,1,DHL,1,12
5354,6354,2024-06-14,42.0,M,Basic,Elettronica,Laptop,664,1,664,CreditCard,Milano,0,BRT,3,10
5355,6355,2024-09-05,35.0,M,Basic,Sport,Borraccia,137,2,274,PayPal,Roma,0,BRT,4,0
5356,6356,2024-11-18,,F,Basic,Abbigliamento,Scarpe,168,2,336,CreditCard,Milano,0,Poste,5,13
5357,6357,2024-11-28,31.0,F,Silver,Sport,Tappetino Yoga,114,1,114,Cash,Milano,0,Poste,7,0
5358,6358,2024-01-23,20.0,F,Basic,Abbigliamento,Scarpe,167,3,501,BankTransfer,Bologna,0,BRT,3,7
5359,6359,2024-03-05,40.0,F,Silver,Casa,Cuscino,104,1,104,PayPal,Bologna,0,BRT,2,0
5360,6360,2024-12-21,46.0,M,Basic,Sport,Tappetino Yoga,124,4,496,PayPal,Roma,1,GLS,3,15
5361,6361,2024-12-27,35.0,F,Basic,Sport,Manubri,110,2,220,PayPal,Torino,1,DHL,3,9
5362,6362,2024-03-26,,F,Basic,Abbigliamento,Scarpe,193,1,193,PayPal,Roma,0,Poste,4,2
5363,6363,2024-06-02,54.0,M,Gold,Libri,Guida,23,3,69,BankTransfer,Napoli,1,DHL,1,12
5364,6364,2024-12-27,38.0,F,Gold,Sport,Borraccia,140,1,140,BankTransfer,Milano,0,GLS,4,1
5365,6365,2024-11-09,,F,Basic,Elettronica,Tablet,360,5,1800,CreditCard,Torino,1,Poste,4,10
5366,6366,2024-09-14,66.0,F,Gold,Elettronica,Smartwatch,288,3,864,PayPal,Bologna,0,DHL,2,11
5367,6367,2024-08-24,42.0,F,Silver,Libri,Enciclopedia,32,2,64,Cash,Milano,0,GLS,4,11
5368,6368,2024-08-28,31.0,M,Silver,Abbigliamento,Maglione,48,1,48,BankTransfer,Milano,0,DHL,2,0
5369,6369,2024-06-12,36.0,F,Basic,Libri,Enciclopedia,9,2,18,CreditCard,Milano,0,GLS,3,9
5370,6370,2024-06-20,42.0,F,Basic,Casa,Lampada,70,1,70,Cash,Roma,0,GLS,3,6
5371,6371,2024-11-13,36.0,M,Basic,Libri,Fumetto,45,5,225,Cash,Milano,1,BRT,4,12
5372,6372,2024-11-18,28.0,F,Silver,Libri,Fumetto,34,2,68,CreditCard,Roma,0,BRT,6,0
5373,6373,2024-12-28,48.0,F,Gold,Abbigliamento,Jeans,195,2,390,PayPal,Milano,0,GLS,3,6
5374,6374,2024-02-14,37.0,M,Silver,Elettronica,Smartphone,175,3,525,CreditCard,Roma,0,Poste,1,11
5375,6375,2024-05-28,29.0,M,Basic,Libri,Enciclopedia,17,3,51,CreditCard,Milano,0,Poste,6,0
5376,6376,2024-09-15,18.0,M,Gold,Abbigliamento,Jeans,153,2,306,BankTransfer,Milano,0,DHL,2,11
5377,6377,2024-11-12,30.0,M,Basic,Casa,Tappeto,23,2,46,Cash,Napoli,0,BRT,3,2
5378,6378,2024-05-14,44.0,M,Basic,Elettronica,Laptop,109,3,327,PayPal,Milano,1,Poste,1,11
5379,6379,2024-02-19,,M,Basic,Casa,Cuscino,127,4,508,Cash,Bologna,1,Poste,5,15
5380,6380,2024-04-30,19.0,F,Basic,Abbigliamento,Maglione,166,4,664,BankTransfer,Milano,1,DHL,1,7
5381,6381,2024-03-27,,M,Gold,Sport,Scarpe Running,103,3,309,CreditCard,Roma,0,BRT,6,9
5382,6382,2024-01-01,22.0,M,Silver,Casa,Lampada,101,1,101,Cash,Milano,0,GLS,2,7
5383,6383,2024-10-15,29.0,M,Basic,Libri,Romanzo,25,1,25,BankTransfer,Milano,0,BRT,4,0
5384,6384,2024-01-17,41.0,M,Silver,Elettronica,Cuffie,556,2,1112,CreditCard,Roma,1,BRT,4,11
5385,6385,2024-02-13,,F,Gold,Abbigliamento,Jeans,169,5,845,CreditCard,Napoli,1,GLS,3,15
5386,6386,2024-11-14,38.0,M,Silver,Abbigliamento,Giacca,115,1,115,BankTransfer,Milano,0,Poste,4,2
5387,6387,2024-04-01,29.0,M,Basic,Elettronica,Cuffie,299,1,299,CreditCard,Roma,0,Poste,5,3
5388,6388,2024-04-21,18.0,F,Basic,Casa,Lampada,74,2,148,CreditCard,Milano,1,DHL,3,3
5389,6389,2024-04-06,,F,Basic,Libri,Fumetto,39,2,78,CreditCard,Roma,0,BRT,5,8
5390,6390,2024-02-13,42.0,F,Silver,Abbigliamento,Maglione,177,2,354,Cash,Roma,0,BRT,4,0
5391,6391,2024-11-22,43.0,M,Basic,Elettronica,Smartphone,180,2,360,Cash,Milano,1,GLS,3,3
5392,6392,2024-09-23,42.0,M,Silver,Sport,Manubri,34,1,34,CreditCard,Torino,0,DHL,2,1
5393,6393,2024-05-11,37.0,F,Silver,Libri,Fumetto,19,4,76,PayPal,Milano,0,DHL,3,13
5394,6394,2024-12-08,38.0,F,Gold,Elettronica,Smartphone,265,1,265,CreditCard,Napoli,0,BRT,1,0
5395,6395,2024-12-16,40.0,M,Basic,Abbigliamento,T-shirt,91,2,182,Cash,Napoli,1,BRT,2,8
5396,6396,2024-03-26,75.0,F,Gold,Casa,Cuscino,146,2,292,PayPal,Napoli,0,GLS,4,7
5397,6397,2024-07-21,38.0,F,Silver,Abbigliamento,T-shirt,18,2,36,BankTransfer,Torino,0,Poste,8,4
5398,6398,2024-12-22,23.0,M,Basic,Abbigliamento,Maglione,94,2,188,CreditCard,Roma,0,Poste,6,7
5399,6399,2024-11-20,54.0,M,Basic,Casa,Coperta,45,4,180,PayPal,Torino,0,BRT,1,11
5400,6400,2024-11-27,,M,Basic,Casa,Tappeto,69,2,138,CreditCard,Torino,0,GLS,2,10
5401,6401,2024-12-28,51.0,F,Silver,Abbigliamento,Giacca,88,3,264,CreditCard,Roma,0,BRT,4,7
5402,6402,2024-06-15,,F,Gold,Elettronica,Tablet,365,2,730,BankTransfer,Torino,0,DHL,1,3
5403,6403,2024-01-29,18.0,M,Basic,Elettronica,Smartphone,662,1,662,BankTransfer,Bologna,0,BRT,3,2
5404,6404,2024-08-28,50.0,M,Silver,Libri,Enciclopedia,38,2,76,CreditCard,Bologna,0,GLS,2,9
5405,6405,2024-11-26,55.0,F,Silver,Libri,Fumetto,29,2,58,PayPal,Milano,0,DHL,2,8
5406,6406,2024-12-31,20.0,F,Basic,Sport,Scarpe Running,174,3,522,CreditCard,Bologna,1,Poste,1,10
5407,6407,2024-12-24,22.0,F,Basic,Elettronica,Cuffie,94,2,188,PayPal,Roma,0,BRT,4,2
5408,6408,2024-10-10,28.0,M,Silver,Casa,Lampada,142,3,426,Cash,Bologna,1,BRT,2,0
5409,6409,2024-05-04,24.0,F,Basic,Libri,Enciclopedia,26,1,26,CreditCard,Bologna,1,DHL,2,0
5410,6410,2024-12-23,38.0,M,Silver,Abbigliamento,T-shirt,196,3,588,CreditCard,Milano,1,Poste,10,13
5411,6411,2024-05-29,18.0,M,Basic,Sport,Tappetino Yoga,75,1,75,CreditCard,Milano,0,DHL,3,3
5412,6412,2024-08-18,40.0,F,Basic,Casa,Coperta,63,1,63,CreditCard,Milano,0,DHL,2,1
5413,6413,2024-07-17,,M,Basic,Elettronica,Cuffie,535,1,535,BankTransfer,Torino,0,BRT,4,0
5414,6414,2024-09-28,,M,Silver,Elettronica,Cuffie,770,2,1540,BankTransfer,Milano,0,GLS,4,7
5415,6415,2024-11-29,22.0,F,Basic,Casa,Tappeto,140,2,280,CreditCard,Napoli,0,GLS,3,7
5416,6416,2024-06-11,66.0,F,Gold,Abbigliamento,T-shirt,109,2,218,CreditCard,Torino,0,BRT,2,9
5417,6417,2024-01-05,35.0,M,Basic,Elettronica,Smartphone,304,1,304,BankTransfer,Roma,0,GLS,3,10
5418,6418,2024-01-30,40.0,M,Silver,Sport,Pallone,90,1,90,BankTransfer,Napoli,0,DHL,3,10
5419,6419,2024-04-25,26.0,M,Silver,Abbigliamento,Maglione,104,2,208,Cash,Milano,1,Poste,6,0
5420,6420,2024-07-22,18.0,M,Gold,Libri,Guida,18,4,72,BankTransfer,Napoli,0,DHL,2,18
5421,6421,2024-04-27,18.0,M,Silver,Elettronica,Smartphone,79,2,158,BankTransfer,Roma,0,BRT,4,6
5422,6422,2024-01-22,40.0,F,Basic,Abbigliamento,Scarpe,129,4,516,PayPal,Milano,0,DHL,3,16
5423,6423,2024-03-11,,M,Basic,Libri,Manuale,48,4,192,BankTransfer,Milano,0,BRT,1,16
5424,6424,2024-12-19,57.0,F,Silver,Sport,Scarpe Running,58,4,232,BankTransfer,Roma,1,GLS,4,16
5425,6425,2024-09-23,,M,Basic,Elettronica,Tablet,115,3,345,PayPal,Roma,0,Poste,5,13
5426,6426,2024-02-17,57.0,F,Gold,Casa,Tappeto,40,2,80,Cash,Roma,0,BRT,1,6
5427,6427,2024-01-23,,F,Basic,Libri,Guida,23,2,46,CreditCard,Milano,0,GLS,5,2
5428,6428,2024-11-26,42.0,M,Gold,Abbigliamento,Jeans,97,2,194,PayPal,Roma,0,DHL,3,0
5429,6429,2024-10-11,53.0,M,Basic,Elettronica,Tablet,192,1,192,CreditCard,Napoli,0,Poste,5,2
5430,6430,2024-11-13,32.0,F,Basic,Libri,Guida,27,5,135,BankTransfer,Napoli,0,BRT,3,14
5431,6431,2024-06-25,,M,Gold,Casa,Pentola,99,3,297,BankTransfer,Milano,0,BRT,2,8
5432,6432,2024-08-21,35.0,F,Basic,Casa,Coperta,91,1,91,CreditCard,Roma,1,BRT,4,5
5433,6433,2024-07-02,,M,Basic,Abbigliamento,Maglione,104,1,104,CreditCard,Milano,0,DHL,2,2
5434,6434,2024-07-23,20.0,M,Basic,Libri,Fumetto,49,1,49,CreditCard,Bologna,0,BRT,1,6
5435,6435,2024-07-10,36.0,M,Basic,Libri,Romanzo,39,1,39,Cash,Torino,0,BRT,5,0
5436,6436,2024-11-03,61.0,M,Basic,Abbigliamento,Scarpe,54,4,216,Cash,Torino,1,BRT,4,15
5437,6437,2024-08-30,,F,Basic,Elettronica,Cuffie,574,1,574,CreditCard,Milano,0,BRT,1,3
5438,6438,2024-07-28,,M,Basic,Libri,Manuale,33,2,66,CreditCard,Torino,0,BRT,4,1
5439,6439,2024-05-17,23.0,M,Basic,Sport,Borraccia,133,3,399,PayPal,Bologna,1,BRT,3,6
5440,6440,2024-04-07,18.0,F,Basic,Abbigliamento,Maglione,40,3,120,CreditCard,Bologna,0,GLS,2,8
5441,6441,2024-12-20,18.0,F,Basic,Casa,Pentola,21,1,21,BankTransfer,Roma,1,Poste,4,4
5442,6442,2024-07-08,43.0,F,Basic,Casa,Lampada,25,1,25,Cash,Roma,0,Poste,6,4
5443,6443,2024-05-29,34.0,F,Basic,Libri,Fumetto,13,1,13,PayPal,Napoli,0,GLS,4,7
5444,6444,2024-02-25,40.0,M,Basic,Abbigliamento,Giacca,137,3,411,CreditCard,Roma,1,BRT,6,14
5445,6445,2024-09-26,53.0,F,Gold,Elettronica,Laptop,193,3,579,Cash,Bologna,0,DHL,2,5
5446,6446,2024-07-10,,M,Silver,Casa,Lampada,146,1,146,BankTransfer,Torino,0,GLS,2,9
5447,6447,2024-08-12,,M,Basic,Casa,Cuscino,53,2,106,CreditCard,Napoli,1,BRT,1,5
5448,6448,2024-10-18,63.0,F,Gold,Elettronica,Cuffie,178,1,178,BankTransfer,Bologna,0,Poste,3,0
5449,6449,2024-05-21,36.0,M,Basic,Abbigliamento,Giacca,116,1,116,CreditCard,Roma,0,DHL,2,0
5450,6450,2024-08-26,33.0,M,Basic,Casa,Tappeto,29,1,29,CreditCard,Roma,0,DHL,1,4
5451,6451,2024-03-17,18.0,M,Basic,Abbigliamento,T-shirt,192,1,192,BankTransfer,Bologna,1,BRT,4,8
5452,6452,2024-07-19,,F,Basic,Libri,Enciclopedia,20,1,20,Cash,Napoli,0,BRT,2,0
5453,6453,2024-01-22,37.0,M,Silver,Sport,Tappetino Yoga,175,2,350,BankTransfer,Napoli,1,DHL,2,8
5454,6454,2024-03-16,41.0,F,Basic,Casa,Lampada,114,2,228,BankTransfer,Bologna,0,GLS,3,1
5455,6455,2024-06-25,23.0,M,Basic,Abbigliamento,Maglione,156,1,156,Cash,Torino,0,DHL,2,5
5456,6456,2024-01-15,55.0,F,Silver,Casa,Cuscino,20,1,20,PayPal,Milano,1,Poste,2,0
5457,6457,2024-03-16,,M,Basic,Sport,Borraccia,103,5,515,CreditCard,Milano,0,Poste,5,25
5458,6458,2024-04-18,18.0,M,Silver,Casa,Tappeto,27,1,27,BankTransfer,Milano,0,DHL,2,7
5459,6459,2024-04-28,27.0,M,Basic,Elettronica,Cuffie,482,1,482,CreditCard,Bologna,0,DHL,2,6
5460,6460,2024-04-24,49.0,F,Silver,Elettronica,Smartphone,641,3,1923,CreditCard,Milano,0,DHL,2,11
5461,6461,2024-05-04,53.0,M,Basic,Sport,Manubri,121,1,121,CreditCard,Milano,0,BRT,4,9
5462,6462,2024-01-29,41.0,F,Gold,Sport,Scarpe Running,156,1,156,CreditCard,Bologna,0,Poste,1,0
5463,6463,2024-09-01,,M,Basic,Casa,Pentola,72,1,72,CreditCard,Bologna,1,BRT,1,5
5464,6464,2024-12-03,39.0,F,Basic,Elettronica,Cuffie,347,3,1041,Cash,Torino,1,DHL,3,4
5465,6465,2024-05-19,45.0,F,Basic,Libri,Manuale,17,3,51,PayPal,Bologna,0,Poste,3,6
5466,6466,2024-05-18,41.0,M,Silver,Libri,Fumetto,31,3,93,CreditCard,Milano,1,GLS,5,5
5467,6467,2024-11-03,75.0,F,Basic,Elettronica,Smartphone,357,1,357,BankTransfer,Roma,0,BRT,2,11
5468,6468,2024-12-13,27.0,F,Basic,Abbigliamento,Maglione,97,1,97,PayPal,Bologna,1,GLS,3,3
5469,6469,2024-03-11,28.0,F,Basic,Casa,Tappeto,148,2,296,CreditCard,Milano,0,BRT,2,6
5470,6470,2024-02-17,48.0,M,Basic,Abbigliamento,Giacca,124,2,248,PayPal,Napoli,0,DHL,3,4
5471,6471,2024-04-17,55.0,M,Gold,Sport,Tappetino Yoga,99,2,198,BankTransfer,Milano,0,GLS,3,0
5472,6472,2024-06-17,40.0,F,Basic,Casa,Pentola,15,3,45,PayPal,Bologna,0,BRT,1,13
5473,6473,2024-03-15,,F,Silver,Libri,Guida,17,1,17,CreditCard,Torino,1,GLS,2,2
5474,6474,2024-03-08,36.0,M,Silver,Sport,Tappetino Yoga,46,1,46,Cash,Bologna,0,BRT,5,3
5475,6475,2024-09-09,,F,Silver,Libri,Romanzo,42,1,42,CreditCard,Torino,0,Poste,9,10
5476,6476,2024-02-06,32.0,M,Silver,Elettronica,Smartwatch,248,2,496,BankTransfer,Milano,0,Poste,5,7
5477,6477,2024-07-26,,F,Basic,Sport,Pallone,127,2,254,Cash,Torino,1,BRT,1,2
5478,6478,2024-12-29,55.0,F,Silver,Elettronica,Cuffie,600,2,1200,CreditCard,Torino,0,GLS,3,3
5479,6479,2024-06-06,56.0,F,Silver,Libri,Romanzo,43,3,129,CreditCard,Milano,1,BRT,3,10
5480,6480,2024-10-28,33.0,F,Basic,Libri,Enciclopedia,30,1,30,PayPal,Milano,0,Poste,6,3
5481,6481,2024-01-27,,F,Basic,Casa,Lampada,28,2,56,CreditCard,Roma,0,GLS,4,9
5482,6482,2024-03-15,,F,Gold,Abbigliamento,T-shirt,114,3,342,CreditCard,Torino,0,BRT,3,9
5483,6483,2024-10-10,58.0,M,Basic,Abbigliamento,T-shirt,140,4,560,PayPal,Milano,1,BRT,3,16
5484,6484,2024-05-20,,M,Basic,Libri,Guida,42,2,84,CreditCard,Torino,0,Poste,6,10
5485,6485,2024-12-02,27.0,F,Basic,Casa,Pentola,97,3,291,PayPal,Milano,1,DHL,2,10
5486,6486,2024-02-21,18.0,F,Silver,Casa,Pentola,71,2,142,BankTransfer,Torino,0,BRT,1,8
5487,6487,2024-12-03,52.0,M,Silver,Sport,Pallone,102,5,510,BankTransfer,Bologna,0,DHL,2,14
5488,6488,2024-07-14,40.0,F,Silver,Libri,Enciclopedia,48,1,48,CreditCard,Napoli,1,GLS,4,4
5489,6489,2024-07-27,57.0,F,Silver,Abbigliamento,Maglione,178,3,534,CreditCard,Roma,0,Poste,7,16
5490,6490,2024-05-17,19.0,M,Silver,Sport,Tappetino Yoga,52,3,156,PayPal,Milano,1,Poste,7,8
5491,6491,2024-04-19,66.0,M,Silver,Elettronica,Smartphone,156,2,312,BankTransfer,Milano,0,BRT,3,1
5492,6492,2024-01-08,33.0,F,Silver,Sport,Manubri,101,3,303,PayPal,Napoli,0,BRT,5,9
5493,6493,2024-01-11,36.0,M,Silver,Libri,Guida,41,1,41,CreditCard,Milano,0,BRT,1,4
5494,6494,2024-07-17,42.0,M,Silver,Sport,Manubri,89,4,356,CreditCard,Bologna,0,Poste,2,10
5495,6495,2024-12-12,28.0,M,Basic,Elettronica,Tablet,584,3,1752,CreditCard,Milano,0,BRT,4,0
5496,6496,2024-02-02,41.0,M,Gold,Abbigliamento,T-shirt,150,2,300,BankTransfer,Torino,1,Poste,6,3
5497,6497,2024-11-05,28.0,F,Basic,Libri,Fumetto,46,3,138,Cash,Milano,1,GLS,4,9
5498,6498,2024-10-17,41.0,M,Basic,Libri,Fumetto,47,2,94,CreditCard,Bologna,1,GLS,4,5
5499,6499,2024-09-25,25.0,F,Basic,Casa,Lampada,117,3,351,Cash,Torino,0,BRT,3,6
5500,6500,2024-05-16,26.0,M,Basic,Libri,Enciclopedia,37,4,148,CreditCard,Bologna,1,Poste,7,9
5501,6501,2024-05-30,50.0,M,Basic,Sport,Scarpe Running,110,2,220,BankTransfer,Napoli,1,GLS,3,11
5502,6502,2024-05-18,71.0,M,Gold,Libri,Romanzo,36,2,72,Cash,Roma,0,Poste,4,5
5503,6503,2024-11-18,34.0,M,Silver,Libri,Guida,26,1,26,CreditCard,Milano,1,BRT,1,4
5504,6504,2024-12-23,28.0,M,Basic,Elettronica,Tablet,121,4,484,CreditCard,Bologna,0,GLS,4,13
5505,6505,2024-05-02,52.0,M,Basic,Casa,Pentola,12,3,36,Cash,Milano,0,BRT,3,11
5506,6506,2024-06-14,34.0,M,Silver,Sport,Tappetino Yoga,94,4,376,CreditCard,Milano,1,GLS,4,11
5507,6507,2024-12-30,48.0,M,Basic,Casa,Coperta,103,1,103,CreditCard,Milano,0,BRT,3,0
5508,6508,2024-07-12,18.0,F,Basic,Abbigliamento,Jeans,167,4,668,PayPal,Torino,1,DHL,2,19
5509,6509,2024-03-15,46.0,F,Silver,Casa,Tappeto,121,5,605,CreditCard,Napoli,0,Poste,5,8
5510,6510,2024-06-12,70.0,F,Gold,Casa,Cuscino,39,3,117,PayPal,Milano,0,DHL,2,16
5511,6511,2024-06-12,42.0,M,Basic,Abbigliamento,Giacca,52,1,52,Cash,Roma,1,GLS,3,8
5512,6512,2024-06-11,57.0,M,Basic,Sport,Borraccia,29,1,29,CreditCard,Napoli,1,BRT,4,0
5513,6513,2024-08-05,40.0,F,Silver,Libri,Manuale,17,4,68,CreditCard,Torino,1,GLS,5,16
5514,6514,2024-09-22,53.0,M,Silver,Abbigliamento,T-shirt,76,2,152,PayPal,Napoli,0,GLS,4,1
5515,6515,2024-08-14,32.0,M,Silver,Casa,Tappeto,114,2,228,CreditCard,Milano,0,BRT,2,12
5516,6516,2024-05-13,,M,Silver,Abbigliamento,T-shirt,86,3,258,CreditCard,Milano,1,GLS,3,6
5517,6517,2024-11-24,44.0,F,Basic,Sport,Pallone,146,2,292,Cash,Roma,0,BRT,2,6
5518,6518,2024-01-13,45.0,M,Silver,Sport,Scarpe Running,177,1,177,Cash,Roma,0,DHL,3,0
5519,6519,2024-07-11,,M,Basic,Elettronica,Smartphone,186,5,930,PayPal,Roma,0,BRT,3,13
5520,6520,2024-02-08,,F,Silver,Libri,Manuale,12,1,12,CreditCard,Roma,1,DHL,1,0
5521,6521,2024-02-06,27.0,F,Basic,Casa,Lampada,60,3,180,BankTransfer,Bologna,0,GLS,4,14
5522,6522,2024-05-30,,F,Basic,Casa,Tappeto,146,1,146,PayPal,Bologna,0,Poste,1,6
5523,6523,2024-10-02,35.0,F,Silver,Elettronica,Laptop,313,3,939,CreditCard,Torino,0,GLS,5,8
5524,6524,2024-12-01,,F,Basic,Libri,Romanzo,16,2,32,CreditCard,Napoli,1,BRT,2,12
5525,6525,2024-08-13,18.0,M,Basic,Libri,Romanzo,48,3,144,CreditCard,Torino,0,Poste,3,9
5526,6526,2024-07-11,53.0,M,Basic,Casa,Pentola,106,2,212,BankTransfer,Bologna,0,GLS,2,5
5527,6527,2024-09-26,39.0,M,Silver,Elettronica,Cuffie,458,1,458,Cash,Torino,0,BRT,5,0
5528,6528,2024-01-12,,F,Basic,Abbigliamento,Scarpe,104,1,104,BankTransfer,Bologna,0,Poste,10,3
